name,description,link_url,image_url,unique_id,manufacturer_id
Pinn 3-Light Bath Vanity,"Simple clear glass cylinders are secured by decorative thumb screws in this transitional collection of sconces and pendants both neutral in design and suitable for damp applications. Choose from Satin Nickel or
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/pinn-3-light-bath-vanity/SM162403CLBKSBR,https://www.studiomlighting.com/products_main_image/SM162403CLBKSBR.jpg,SM162403CLBKSBR,1113
Pinn 4-Light Bath Vanity,"Simple clear glass cylinders are secured by decorative thumb screws in this transitional collection of sconces and pendants both neutral in design and suitable for damp applications. Choose from Satin Nickel or
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/pinn-4-light-bath-vanity/SM162404CLBKSBR,https://www.studiomlighting.com/products_main_image/SM162404CLBKSBR.jpg,SM162404CLBKSBR,1113
Pinn 5-Light Bath Vanity,"Simple clear glass cylinders are secured by decorative thumb screws in this transitional collection of sconces and pendants both neutral in design and suitable for damp applications. Choose from Satin Nickel or
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/pinn-5-light-bath-vanity/SM162405CLBKSBR,https://www.studiomlighting.com/products_main_image/SM162405CLBKSBR.jpg,SM162405CLBKSBR,1113
Contort LED Pendant,,https://www.studiomlighting.com/product/indoor-lighting/pendants/contort-led-pendant/SM252679PC,https://www.studiomlighting.com/products_main_image/SM252679PC.jpg,SM252679PC,1113
Contort LED Wall Sconce,,https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/contort-led-wall-sconce/SM252674PC,https://www.studiomlighting.com/products_main_image/SM252674PC.jpg,SM252674PC,1113
Curlicue 8-Light Pendant,"Rectangular metal channel, finished in Black, is meticulously formed in a curl design to create a unique and dramatic design. Clear Seedy glass balls supported by cups of Polished Nickel are strategically posit
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/curlicue-8-light-pendant/SM365108CDBKPN,https://www.studiomlighting.com/products_main_image/SM365108CDBKPN.jpg,SM365108CDBKPN,1113
Curlicue 5-Light Bath Vanity,"Rectangular metal channel, finished in Black, is meticulously formed in a curl design to create a unique and dramatic design. Clear Seedy glass balls supported by cups of Polished Nickel are strategically posit
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/curlicue-5-light-bath-vanity/SM365107CDBKPN,https://www.studiomlighting.com/products_main_image/SM365107CDBKPN.jpg,SM365107CDBKPN,1113
Curlicue 5-Light Pendant,"Rectangular metal channel, finished in Black, is meticulously formed in a curl design to create a unique and dramatic design. Clear Seedy glass balls supported by cups of Polished Nickel are strategically posit
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/curlicue-5-light-pendant/SM365105CDBKPN,https://www.studiomlighting.com/products_main_image/SM365105CDBKPN.jpg,SM365105CDBKPN,1113
Curlicue 3-Light Bath Vanity,"Rectangular metal channel, finished in Black, is meticulously formed in a curl design to create a unique and dramatic design. Clear Seedy glass balls supported by cups of Polished Nickel are strategically posit
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/curlicue-3-light-bath-vanity/SM365106CDBKPN,https://www.studiomlighting.com/products_main_image/SM365106CDBKPN.jpg,SM365106CDBKPN,1113
Chimes WiZ Chimes LED Wall Sconce,"Wide bands of Matte Black metal supports an evenly spaced row of thin tubing finished in your choice of Satin Brass, Satin Nickel or a combination of the two. The stylish design is connected by WiZ that enables
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/chimes-led-wall-sconce/SM354201BKSBR,https://www.studiomlighting.com/products_main_image/SM354201BKSBR.jpg,SM354201BKSBR,1113
Chimes WiZ Chimes LED 24'' Pendant,"Wide bands of Matte Black metal supports an evenly spaced row of thin tubing finished in your choice of Satin Brass, Satin Nickel or a combination of the two. The stylish design is connected by WiZ that enables
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/chimes-led-24--pendant/SM354205BKSBR,https://www.studiomlighting.com/products_main_image/SM354205BKSBR.jpg,SM354205BKSBR,1113
Chimes WiZ Chimes LED 34'' Pendant,"Wide bands of Matte Black metal supports an evenly spaced row of thin tubing finished in your choice of Satin Brass, Satin Nickel or a combination of the two. The stylish design is connected by WiZ that enables
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/chimes-led-34--pendant/SM354207BKSBR,https://www.studiomlighting.com/products_main_image/SM354207BKSBR.jpg,SM354207BKSBR,1113
Radiant Radial 5-Light Chandelier,"Piastra style glass diffuses integrated LED to shimmer radiantly. Suspended on a Black frame with Gold Leaf accents, this perfect blend of contemporary and traditional design adds glamour to a broad spectrum of
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/radial-5-light-chandelier/SM369538CYBKGL,https://www.studiomlighting.com/products_main_image/SM369538CYBKGL.jpg,SM369538CYBKGL,1113
