name,description,link_url,image_url,manufacturer_id
8678406 | 7.5″ Wide Metal Bullets Drum Pendant,"CCL Part Number:
8678406",https://customcontractlighting.com/product/8678406-7-5-wide-metal-bullets-drum-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/179030-600x600.jpg,2521
8678361 | 25″ Long Saturn Rings Oblong Pendant,"CCL Part Number:
8678361",https://customcontractlighting.com/product/8678361-25-long-saturn-rings-oblong-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/177529-600x600.jpg,2521
8678017 | 11″ Wide Jorden Pendant,"CCL Part Number:
8678017",https://customcontractlighting.com/product/8678017-11-wide-jorden-pendant/,no description available.,2521
8675786 | 12″W Aronas Wall Sconce,"CCL Part Number:
8675786",https://customcontractlighting.com/product/8675786-12w-aronas-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2020/09/156321-600x600.jpg,2521
8679331 | 6″W SEVDA MINI PENDANT,"CCL Part Number:
8679331",https://customcontractlighting.com/product/8679331-6w-sevda-mini-pendant-2/,no description available.,2521
8675729 | 18″ Square Lytham Pendant,"CCL Part Number:
8675729",https://customcontractlighting.com/product/8675729-18-square-lytham-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/150231-600x600.jpg,2521
8677329 | 8″ Wide Tapered Drum Mini Pendant,"CCL Part Number:
8677329",https://customcontractlighting.com/product/8677329-8-wide-tapered-drum-mini-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/135678-600x600.jpg,2521
8677019 | 40″ Wide Paris 16 LT Chandelier,"CCL Part Number:
8677019",https://customcontractlighting.com/product/8677019-40-wide-paris-16-lt-chandelier-2/,no description available.,2521
8680189 | 36.25″ SQUARE DECO CROSS FLUSHMOUNT,"CCL Part Number:
8680189",https://customcontractlighting.com/product/8680189-36-25-square-deco-cross-flushmount/,https://customcontractlighting.com/wp-content/uploads/2021/11/249975-600x600.jpg,2521
8676505 | 16″ Wide Schoolhouse Pendant,"CCL Part Number:
8676505",https://customcontractlighting.com/product/8676505-16-wide-schoolhouse-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/226406-600x600.jpg,2521
8675605 | 36.25″ Square Deco Cross Flushmount,"CCL Part Number:
8675605",https://customcontractlighting.com/product/8675605-36-25-square-deco-cross-flushmount/,https://customcontractlighting.com/wp-content/uploads/2020/09/135132-600x600.jpg,2521
